#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ES-M-ST001-21JUL14-0029M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-A-FC606-20OCT14-0217B_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC606-20OCT14-0217B_assembly.fasta	lsa(A)	99.33	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
Ent-0270_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
Ent-0270_assembly.fasta	lsa(A)	99.33	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
BP-H44-3_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
BP-H44-3_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-CB001-21SEP15-0126C_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-CB001-21SEP15-0126C_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-A-FC103-19OCT15-0630A_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-A-FC103-19OCT15-0630A_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-G42-1_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-G42-1_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
BP-G42-1_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-23NOV14-0060J_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-23NOV14-0060J_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-23NOV14-0060J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-23NOV14-0060J_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1369_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1369_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1369_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0109_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0109_assembly.fasta	lsa(A)	99.33	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0109_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0657_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0657_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0657_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-17FEB15-0065I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-17FEB15-0065I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-17FEB15-0065I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0008_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0008_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0008_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0095_assembly.fasta	lsa(A)	98.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0095_assembly.fasta	dfrF	100.00	ncbi	NG_047755.1	trimethoprim-resistant dihydrofolate reductase DfrF
NS-0095_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1106_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1106_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1106_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-17FEB15-0065M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-17FEB15-0065M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-17FEB15-0065M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-17FEB15-0065M_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-17FEB15-0065M_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0992_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0992_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0992_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-19MAY15-0089M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-19MAY15-0089M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029A_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029A_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-21JUL14-0029A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-21JUL14-0029A_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1290_assembly.fasta	dfrE	98.18	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1290_assembly.fasta	lsa(A)	98.53	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-19MAY15-0089K_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-19MAY15-0089K_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-19MAY15-0089K_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-19MAY15-0089K_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
ES-M-ST001-19MAY15-0089K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-19MAY15-0089K_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-19MAY15-0089K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R51-2_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R51-2_assembly.fasta	lsa(A)	98.60	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141L_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-07DEC15-0141L_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-07DEC15-0141L_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-07DEC15-0141L_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-07DEC15-0141L_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141L_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0093_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0093_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0093_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0093_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0272_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0272_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1623_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1623_assembly.fasta	lsa(A)	99.20	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1623_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1623_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-1623_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1623_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-1623_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0016_assembly.fasta	lsa(A)	98.73	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0016_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-27APR15-0081C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-27APR15-0081C_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-27APR15-0081C_assembly.fasta	tet(M)	99.38	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-25AUG14-0039K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-25AUG14-0039K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-25AUG14-0039K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-25AUG14-0039K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-25AUG14-0039K_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-25AUG14-0039K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0194_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0194_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0194_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0194_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0194_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1477_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1477_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1477_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1477_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1477_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
BP-R30-1_assembly.fasta	lsa(A)	98.00	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
BP-R30-1_assembly.fasta	dfrE	96.36	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-23NOV14-0060K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-23NOV14-0060K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-23NOV14-0060K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0098_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0098_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0098_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0098_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0209_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0209_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0209_assembly.fasta	aph(3')-IIIa	93.21	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0209_assembly.fasta	sat4	99.63	ncbi	NG_048073.1	streptothricin N-acetyltransferase Sat4
NS-0209_assembly.fasta	ant(6)-Ia	82.95	ncbi	NG_047395.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0209_assembly.fasta	tet(L)	99.93	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
NS-0209_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
NS-0209_assembly.fasta	erm(B)	99.60	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0209_assembly.fasta	cat-TC	99.03	ncbi	NG_047562.1	type A-9 chloramphenicol O-acetyltransferase Cat-TC
NS-0108_assembly.fasta	dfrE	98.18	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0108_assembly.fasta	lsa(A)	98.73	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SWEntR-0325_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0325_assembly.fasta	optrA	99.59	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
SWEntR-0325_assembly.fasta	fexA	99.72	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
SWEntR-0325_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
SWEntR-0325_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEntR-0325_assembly.fasta	str	99.88	ncbi	NG_048080.1	streptomycin adenylyltransferase Str
SWEntR-0325_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
SWEntR-0325_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SWEntR-0325_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SWEntR-0325_assembly.fasta	ant(6)-Ia	99.34	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
SWEntR-0325_assembly.fasta	lsa(A)	99.40	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
SWEntR-0325_assembly.fasta	erm(B)	99.60	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0889_assembly.fasta	lsa(A)	100.00	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0889_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0889_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0889_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0889_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0889_assembly.fasta	erm(B)	100.00	ncbi	NG_047802.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0889_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0889_assembly.fasta	dfrF	100.00	ncbi	NG_047755.1	trimethoprim-resistant dihydrofolate reductase DfrF
NS-1020_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1020_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1020_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0041_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0041_assembly.fasta	lsa(A)	99.00	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-05JAN16-0143I_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-05JAN16-0143I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-05JAN16-0143I_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-05JAN16-0143I_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0032_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0032_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0032_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-R37-3_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R37-3_assembly.fasta	lsa(A)	99.47	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089D_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-19MAY15-0089D_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-19MAY15-0089D_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-19MAY15-0089D_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-19MAY15-0089D_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-19MAY15-0089D_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-19MAY15-0089D_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-19MAY15-0089D_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-19MAY15-0089D_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0057_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0057_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0057_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0057_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0057_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0057_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0057_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0057_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-C-ST002-25AUG14-0040I_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-25AUG14-0040I_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-C-ST002-25AUG14-0040I_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST002-25AUG14-0040I_assembly.fasta	lsa(A)	99.33	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0010_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0010_assembly.fasta	tet(M)	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0010_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03NOV15-0137K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03NOV15-0137K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03NOV15-0137K_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-M-ST001-03NOV15-0137K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03NOV15-0137K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03NOV15-0137K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-03NOV15-0137K_assembly.fasta	aph(3')-IIIa	99.87	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-03NOV15-0137K_assembly.fasta	str	100.00	ncbi	NG_048078.1	streptomycin adenylyltransferase Str
ES-M-ST001-03MAR15-0067I_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03MAR15-0067I_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03MAR15-0067I_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-03MAR15-0067I_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-03MAR15-0067I_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
ES-M-ST001-03MAR15-0067I_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
